State,date,cases,dailyCases,deaths,dailyDeaths
California,2020-04-23,39534,1961,1548,123
California,2020-04-24,41368,1834,1619,71
California,2020-04-25,42590,1222,1692,73
California,2020-04-26,43691,1101,1716,24
California,2020-04-27,45208,1517,1800,84
California,2020-04-28,46570,1362,1884,84
California,2020-04-29,48904,2334,1961,77
California,2020-04-30,50470,1566,2057,96
California,2020-05-01,52318,1848,2147,90
California,2020-05-02,53753,1435,2213,66
California,2020-05-03,55072,1319,2235,22
California,2020-05-04,56333,1261,2297,62
California,2020-05-05,58848,2515,2386,89
California,2020-05-06,60787,1939,2478,92
California,2020-05-07,62481,1694,2561,83
California,2020-05-08,64616,2135,2650,89
California,2020-05-09,66824,2208,2732,82
California,2020-05-10,68051,1227,2769,37
California,2020-05-11,69514,1463,2820,51
California,2020-05-12,71150,1636,2902,82
California,2020-05-13,73218,2068,3014,112
California,2020-05-14,74947,1729,3039,25
California,2020-05-15,77015,2068,3192,153
California,2020-05-16,78933,1918,3254,62
California,2020-05-17,80366,1433,3290,36
California,2020-05-18,81943,1577,3322,32
California,2020-05-19,83981,2038,3422,100
California,2020-05-20,86125,2144,3514,92
California,2020-05-21,88488,2363,3624,110
California,2020-05-22,90801,2313,3690,66
California,2020-05-23,92815,2014,3768,78
California,2020-05-24,94743,1928,3790,22
California,2020-05-25,97017,2274,3808,18
California,2020-05-26,99924,2907,3859,51
California,2020-05-27,101873,1949,3961,102
California,2020-05-28,104071,2198,4042,81
California,2020-05-29,107043,2972,4144,102
California,2020-05-30,110100,3057,4214,70
California,2020-05-31,113114,3014,4242,28
California,2020-06-01,115643,2529,4287,45
California,2020-06-02,118081,2438,4360,73
California,2020-06-03,120407,2326,4422,62
California,2020-06-04,122917,2510,4484,62
California,2020-06-05,126510,3593,4550,66
California,2020-06-06,129147,2637,4626,76
California,2020-06-07,131997,2850,4653,27
California,2020-06-08,134287,2290,4679,26
California,2020-06-09,137245,2958,4775,96
California,2020-06-10,140139,2894,4869,94
California,2020-06-11,143709,3570,4941,72
California,2020-06-12,147285,3576,4986,45
California,2020-06-13,150434,3149,5059,73
California,2020-06-14,152953,2519,5089,30
California,2020-06-15,155662,2709,5120,31
California,2020-06-16,159131,3469,5202,82
California,2020-06-17,163381,4250,5283,81
California,2020-06-18,167135,3754,5359,76
California,2020-06-19,170843,3708,5425,66
California,2020-06-20,174854,4011,5495,70
California,2020-06-21,178807,3953,5517,22
California,2020-06-22,184620,5813,5561,44
California,2020-06-23,191039,6419,5637,76
California,2020-06-24,195889,4850,5728,91
California,2020-06-25,201413,5524,5810,82
California,2020-06-26,207027,5614,5872,62
California,2020-06-27,211453,4426,5902,30
California,2020-06-28,216955,5502,5937,35
California,2020-06-29,223995,7040,5979,42
California,2020-06-30,232153,8158,6083,104
California,2020-07-01,239764,7611,6168,85
California,2020-07-02,248198,8434,6263,95
California,2020-07-03,256298,8100,6315,52
California,2020-07-04,265176,8878,6329,14
California,2020-07-05,271587,6411,6369,40
California,2020-07-06,277869,6282,6452,83
California,2020-07-07,287766,9897,6563,111
California,2020-07-08,296304,8538,6708,145
California,2020-07-09,303516,7212,6825,117
California,2020-07-10,311505,7989,6936,111
California,2020-07-11,320030,8525,7012,76
California,2020-07-12,327676,7646,7042,30
California,2020-07-13,336206,8530,7086,44
California,2020-07-14,346593,10387,7227,141
California,2020-07-15,355497,8904,7368,141
California,2020-07-16,364761,9264,7490,122
California,2020-07-17,374922,10161,7607,117
California,2020-07-18,383194,8272,7697,90
California,2020-07-19,391460,8266,7710,13
California,2020-07-20,400195,8735,7764,54
California,2020-07-21,410366,10171,7883,119
California,2020-07-22,422528,12162,8038,155
California,2020-07-23,433175,10647,8190,152
California,2020-07-24,443096,9921,8325,135
Colorado,2020-03-05,2,0,0,0
Colorado,2020-03-06,8,6,0,0
Colorado,2020-03-07,8,0,0,0
Colorado,2020-03-08,8,0,0,0
Colorado,2020-03-09,12,4,0,0
Colorado,2020-03-10,17,5,0,0
Colorado,2020-03-11,34,17,0,0
Colorado,2020-03-12,49,15,1,1
Colorado,2020-03-13,78,29,2,1
Colorado,2020-03-14,103,25,2,0
Colorado,2020-03-15,136,33,2,0
Colorado,2020-03-16,161,25,2,0
Colorado,2020-03-17,183,22,3,1
Colorado,2020-03-18,216,33,3,0
Colorado,2020-03-19,278,62,5,2
Colorado,2020-03-20,364,86,5,0
Colorado,2020-03-21,475,111,6,1
Colorado,2020-03-22,591,116,7,1
Colorado,2020-03-23,721,130,10,3
Colorado,2020-03-24,912,191,11,1
Colorado,2020-03-25,1086,174,19,8
Colorado,2020-03-26,1432,346,24,5
Colorado,2020-03-27,1735,303,31,7
Colorado,2020-03-28,2061,326,44,13
Colorado,2020-03-29,2315,254,47,3
Colorado,2020-03-30,2628,313,51,4
Colorado,2020-03-31,2990,362,69,18
Colorado,2020-04-01,3346,356,80,11
Colorado,2020-04-02,3728,382,96,16
Colorado,2020-04-03,4182,454,110,14
Colorado,2020-04-04,4574,392,126,16
Colorado,2020-04-05,4950,376,140,14
Colorado,2020-04-06,5172,222,150,10
Colorado,2020-04-07,5429,257,179,29
Colorado,2020-04-08,5655,226,192,13
Colorado,2020-04-09,6202,547,227,35
Colorado,2020-04-10,6510,308,253,26
Colorado,2020-04-11,6893,383,274,21
Colorado,2020-04-12,7303,410,290,16
Colorado,2020-04-13,7691,388,308,18
Colorado,2020-04-14,7941,250,329,21
Colorado,2020-04-15,8280,339,355,26
Colorado,2020-04-16,8675,395,374,19
Colorado,2020-04-17,9047,372,389,15
Colorado,2020-04-18,9433,386,409,20
Colorado,2020-04-19,9730,297,421,12
Colorado,2020-04-20,10106,376,448,27
Colorado,2020-04-21,10447,341,484,36
Colorado,2020-04-22,10878,431,526,42
Colorado,2020-04-23,11262,384,557,31
Colorado,2020-04-24,12255,993,672,115
Colorado,2020-04-25,12967,712,670,0
Colorado,2020-04-26,13440,473,678,8
Colorado,2020-04-27,13804,364,705,27
Colorado,2020-04-28,14239,435,734,29
Colorado,2020-04-29,14680,441,764,30
Colorado,2020-04-30,15207,527,775,11
Colorado,2020-05-01,15661,454,818,43
Colorado,2020-05-02,16118,457,830,12
Colorado,2020-05-03,16527,409,840,10
Colorado,2020-05-04,16799,272,849,9
Colorado,2020-05-05,17256,457,901,52
Colorado,2020-05-06,17720,464,919,18
Colorado,2020-05-07,18264,544,942,23
Colorado,2020-05-08,18719,455,958,16
Colorado,2020-05-09,19267,548,965,7
Colorado,2020-05-10,19595,328,969,4
Colorado,2020-05-11,19793,198,986,17
Colorado,2020-05-12,20103,310,1009,23
Colorado,2020-05-13,20442,339,1062,53
Colorado,2020-05-14,20813,371,1091,29
Colorado,2020-05-15,21207,394,1150,59
Colorado,2020-05-16,21604,397,1192,42
Colorado,2020-05-17,21909,305,1215,23
Colorado,2020-05-18,22174,265,1224,9
Colorado,2020-05-19,22454,280,1257,33
Colorado,2020-05-20,22769,315,1299,42
Colorado,2020-05-21,23161,392,1310,11
Colorado,2020-05-22,23456,295,1324,14
Colorado,2020-05-23,23932,476,1327,3
Colorado,2020-05-24,24140,208,1332,5
Colorado,2020-05-25,24256,116,1333,1
Colorado,2020-05-26,24553,297,1352,19
Colorado,2020-05-27,24775,222,1393,41
Colorado,2020-05-28,25116,341,1422,29
Colorado,2020-05-29,25602,486,1437,15
Colorado,2020-05-30,26084,482,1443,6
Colorado,2020-05-31,26364,280,1445,2
Colorado,2020-06-01,26563,199,1458,13
Colorado,2020-06-02,26774,211,1474,16
Colorado,2020-06-03,27046,272,1494,20
Colorado,2020-06-04,27346,300,1512,18
Colorado,2020-06-05,27601,255,1524,12
Colorado,2020-06-06,27834,233,1527,3
Colorado,2020-06-07,27987,153,1527,0
Colorado,2020-06-08,28169,182,1543,16
Colorado,2020-06-09,28333,164,1553,10
Colorado,2020-06-10,28484,151,1573,20
Colorado,2020-06-11,28632,148,1583,10
Colorado,2020-06-12,28807,175,1595,12
Colorado,2020-06-13,29002,195,1598,3
Colorado,2020-06-14,29115,113,1599,1
Colorado,2020-06-15,29284,169,1605,6
Colorado,2020-06-16,29427,143,1617,12
Colorado,2020-06-17,29658,231,1631,14
Colorado,2020-06-18,29886,228,1638,7
Colorado,2020-06-19,30172,286,1643,5
Colorado,2020-06-20,30334,162,1647,4
Colorado,2020-06-21,30524,190,1647,0
Colorado,2020-06-22,30689,165,1651,4
Colorado,2020-06-23,30877,188,1665,14
Colorado,2020-06-24,31139,262,1667,2
Colorado,2020-06-25,31463,324,1669,2
Colorado,2020-06-26,31780,317,1673,4
Colorado,2020-06-27,32006,226,1674,1
Colorado,2020-06-28,32290,284,1676,2
Colorado,2020-06-29,32495,205,1682,6
Colorado,2020-06-30,32698,203,1690,8
Colorado,2020-07-01,33012,314,1697,7
Colorado,2020-07-02,33335,323,1701,4
Colorado,2020-07-03,33607,272,1701,0
Colorado,2020-07-04,33900,293,1703,2
Colorado,2020-07-05,34100,200,1703,0
Colorado,2020-07-06,34316,216,1704,1
Colorado,2020-07-07,34717,401,1709,5
Colorado,2020-07-08,35185,468,1707,0
Colorado,2020-07-09,35604,419,1707,0
Colorado,2020-07-10,36210,606,1724,17
Colorado,2020-07-11,36633,423,1725,1
Colorado,2020-07-12,36933,300,1726,1
Colorado,2020-07-13,37303,370,1728,2
Colorado,2020-07-14,37761,458,1739,11
Colorado,2020-07-15,38240,479,1745,6
Colorado,2020-07-16,38817,577,1746,1
Colorado,2020-07-17,39409,592,1753,7
Colorado,2020-07-18,39811,402,1753,0
Colorado,2020-07-19,40182,371,1753,0
Colorado,2020-07-20,40649,467,1759,6
Colorado,2020-07-21,41152,503,1764,5
Colorado,2020-07-22,41747,595,1772,8
Colorado,2020-07-23,42409,662,1788,16
Colorado,2020-07-24,43098,689,1791,3
Connecticut,2020-03-08,1,0,0,0
Connecticut,2020-03-09,2,1,0,0
Connecticut,2020-03-10,2,0,0,0
Connecticut,2020-03-11,3,1,0,0
Connecticut,2020-03-12,6,3,0,0
Connecticut,2020-03-13,11,5,0,0
Connecticut,2020-03-14,20,9,0,0
Connecticut,2020-03-15,26,6,0,0
Connecticut,2020-03-16,41,15,0,0
Connecticut,2020-03-17,68,27,0,0
Connecticut,2020-03-18,96,28,1,1
Connecticut,2020-03-19,159,63,4,3
Connecticut,2020-03-20,194,35,4,0
Connecticut,2020-03-21,223,29,5,1
Connecticut,2020-03-22,327,104,8,3
Connecticut,2020-03-23,415,88,10,2
Connecticut,2020-03-24,618,203,12,2
Connecticut,2020-03-25,875,257,19,7
Connecticut,2020-03-26,1012,137,21,2
Connecticut,2020-03-27,1291,279,27,6
Connecticut,2020-03-28,1524,233,33,6
Connecticut,2020-03-29,1993,469,34,1
Connecticut,2020-03-30,2571,578,36,2
Connecticut,2020-03-31,3128,557,69,33
Connecticut,2020-04-01,3557,429,85,16
Connecticut,2020-04-02,3824,267,112,27
Connecticut,2020-04-03,4915,1091,132,20
Connecticut,2020-04-04,5276,361,165,33
Connecticut,2020-04-05,5675,399,189,24
Connecticut,2020-04-06,6906,1231,206,17
Connecticut,2020-04-07,7781,875,277,71
Connecticut,2020-04-08,8781,1000,335,58
Connecticut,2020-04-09,9784,1003,380,45
Connecticut,2020-04-10,10538,754,448,68
Connecticut,2020-04-11,11510,972,494,46
Connecticut,2020-04-12,12035,525,554,60
Connecticut,2020-04-13,13381,1346,602,48
Connecticut,2020-04-14,13989,608,671,69
Connecticut,2020-04-15,14755,766,868,197
Connecticut,2020-04-16,15884,1129,971,103
Connecticut,2020-04-17,16809,925,1036,65
Connecticut,2020-04-18,17550,741,1086,50
Connecticut,2020-04-19,17962,412,1127,41
Connecticut,2020-04-20,19815,1853,1331,204
Connecticut,2020-04-21,20360,545,1423,92
Connecticut,2020-04-22,22469,2109,1544,121
Connecticut,2020-04-23,23100,631,1639,95
Connecticut,2020-04-24,23921,821,1764,125
Connecticut,2020-04-25,24582,661,1862,98
Connecticut,2020-04-26,25269,687,1925,63
Connecticut,2020-04-27,25997,728,2012,87
Connecticut,2020-04-28,26312,315,2089,77
Connecticut,2020-04-29,26767,455,2168,79
Connecticut,2020-04-30,27700,933,2257,89
Connecticut,2020-05-01,28764,1064,2339,82
Connecticut,2020-05-02,29287,523,2436,97
Connecticut,2020-05-03,29287,0,2436,0
Connecticut,2020-05-04,29973,686,2556,120
Connecticut,2020-05-05,30621,648,2633,77
Connecticut,2020-05-06,30995,374,2718,85
Connecticut,2020-05-07,31784,789,2797,79
Connecticut,2020-05-08,32411,627,2874,77
Connecticut,2020-05-09,32984,573,2932,58
Connecticut,2020-05-10,33554,570,2967,35
Connecticut,2020-05-11,33765,211,3008,41
Connecticut,2020-05-12,34333,568,3041,33
Connecticut,2020-05-13,34855,522,3125,84
Connecticut,2020-05-14,35464,609,3219,94
Connecticut,2020-05-15,36085,621,3285,66
Connecticut,2020-05-16,36703,618,3339,54
Connecticut,2020-05-17,37419,716,3408,69
Connecticut,2020-05-18,38116,697,3449,41
Connecticut,2020-05-19,38430,314,3472,23
Connecticut,2020-05-20,39017,587,3529,57
Connecticut,2020-05-21,39208,191,3582,53
Connecticut,2020-05-22,39640,432,3637,55
Connecticut,2020-05-23,40022,382,3675,38
Connecticut,2020-05-24,40468,446,3693,18
Connecticut,2020-05-25,40873,405,3742,49
Connecticut,2020-05-26,41303,430,3769,27
Connecticut,2020-05-27,41288,0,3803,34
Connecticut,2020-05-28,41559,271,3826,23
Connecticut,2020-05-29,41762,203,3868,42
Connecticut,2020-05-30,42022,260,3912,44
Connecticut,2020-05-31,42201,179,3944,32
Connecticut,2020-06-01,42740,539,3964,20
Connecticut,2020-06-02,42979,239,3972,8
Connecticut,2020-06-03,43091,112,3989,17
Connecticut,2020-06-04,43239,148,4007,18
Connecticut,2020-06-05,43460,221,4038,31
Connecticut,2020-06-06,43818,358,4055,17
Connecticut,2020-06-07,43968,150,4071,16
Connecticut,2020-06-08,44092,124,4084,13
Connecticut,2020-06-09,44179,87,4097,13
Connecticut,2020-06-10,44347,168,4120,23
Connecticut,2020-06-11,44461,114,4146,26
Connecticut,2020-06-12,44689,228,4159,13
Connecticut,2020-06-13,44994,305,4186,27
Connecticut,2020-06-14,45088,94,4201,15
Connecticut,2020-06-15,45235,147,4204,3
Connecticut,2020-06-16,45349,114,4210,6
Connecticut,2020-06-17,45429,80,4219,9
Connecticut,2020-06-18,45440,11,4226,7
Connecticut,2020-06-19,45557,117,4238,12
Connecticut,2020-06-20,45715,158,4251,13
Connecticut,2020-06-21,45755,40,4260,9
Connecticut,2020-06-22,45782,27,4263,3
Connecticut,2020-06-23,45899,117,4277,14
Connecticut,2020-06-24,45913,14,4287,10
Connecticut,2020-06-25,45994,81,4298,11
Connecticut,2020-06-26,46059,65,4307,9
Connecticut,2020-06-27,46206,147,4311,4
Connecticut,2020-06-28,46303,97,4316,5
Connecticut,2020-06-29,46362,59,4320,4
Connecticut,2020-06-30,46514,152,4322,2
Connecticut,2020-07-01,46572,58,4324,2
Connecticut,2020-07-02,46646,74,4326,2
Connecticut,2020-07-03,46717,71,4335,9
Connecticut,2020-07-04,46717,0,4335,0
Connecticut,2020-07-05,46717,0,4335,0
Connecticut,2020-07-06,46976,259,4338,3
Connecticut,2020-07-07,47033,57,4338,0
Connecticut,2020-07-08,47108,75,4343,5
Connecticut,2020-07-09,47209,101,4348,5
Connecticut,2020-07-10,47287,78,4348,0
Connecticut,2020-07-11,47287,0,4348,0
Connecticut,2020-07-12,47287,0,4348,0
Connecticut,2020-07-13,47510,223,4371,23
Connecticut,2020-07-14,47530,20,4372,1
Connecticut,2020-07-15,47636,106,4380,8
Connecticut,2020-07-16,47750,114,4389,9
Connecticut,2020-07-17,47893,143,4396,7
Connecticut,2020-07-18,47893,0,4396,0
Connecticut,2020-07-19,47893,0,4396,0
Connecticut,2020-07-20,48055,162,4406,10
Connecticut,2020-07-21,48096,41,4406,0
Connecticut,2020-07-22,48223,127,4406,0
Connecticut,2020-07-23,48232,9,4410,4
Connecticut,2020-07-24,48776,544,4413,3
Delaware,2020-03-11,1,0,0,0
Delaware,2020-03-12,4,3,0,0
Delaware,2020-03-13,4,0,0,0
Delaware,2020-03-14,4,0,0,0
Delaware,2020-03-15,7,3,0,0
Delaware,2020-03-16,8,1,0,0
Delaware,2020-03-17,16,8,0,0
Delaware,2020-03-18,26,10,0,0
Delaware,2020-03-19,30,4,0,0
Delaware,2020-03-20,39,9,0,0
Delaware,2020-03-21,45,6,0,0
Delaware,2020-03-22,56,11,0,0
Delaware,2020-03-23,87,31,0,0
Delaware,2020-03-24,104,17,0,0
Delaware,2020-03-25,119,15,0,0
Delaware,2020-03-26,143,24,1,1
Delaware,2020-03-27,165,22,2,1
Delaware,2020-03-28,214,49,5,3
Delaware,2020-03-29,232,18,6,1
Delaware,2020-03-30,264,32,7,1
Delaware,2020-03-31,319,55,10,3
Delaware,2020-04-01,368,49,11,1
Delaware,2020-04-02,393,25,12,1
Delaware,2020-04-03,450,57,14,2
Delaware,2020-04-04,593,143,14,0
Delaware,2020-04-05,673,80,14,0
Delaware,2020-04-06,783,110,15,1
Delaware,2020-04-07,928,145,16,1
Delaware,2020-04-08,1116,188,19,3
Delaware,2020-04-09,1209,93,23,4
Delaware,2020-04-10,1326,117,32,9
Delaware,2020-04-11,1479,153,33,1
Delaware,2020-04-12,1625,146,35,2
Delaware,2020-04-13,1761,136,41,6
Delaware,2020-04-14,1926,165,43,2
Delaware,2020-04-15,2014,88,46,3
Delaware,2020-04-16,2075,61,52,6
Delaware,2020-04-17,2323,248,61,9
Delaware,2020-04-18,2538,215,67,6
Delaware,2020-04-19,2538,0,67,0
Delaware,2020-04-20,2745,207,72,5
Delaware,2020-04-21,2931,186,82,10
Delaware,2020-04-22,3200,269,89,7
Delaware,2020-04-23,3308,108,92,3
Delaware,2020-04-24,3442,134,100,8
Delaware,2020-04-25,3576,134,112,12
Delaware,2020-04-26,4034,458,120,8
Delaware,2020-04-27,4162,128,125,5
Delaware,2020-04-28,4575,413,137,12
Delaware,2020-04-29,4655,80,144,7
Delaware,2020-04-30,4734,79,152,8
Delaware,2020-05-01,4918,184,159,7
Delaware,2020-05-02,5038,120,168,9
Delaware,2020-05-03,5208,170,177,9
Delaware,2020-05-04,5288,80,182,5
Delaware,2020-05-05,5371,83,187,5
Delaware,2020-05-06,5778,407,193,6
Delaware,2020-05-07,5939,161,202,9
Delaware,2020-05-08,6083,144,213,11
Delaware,2020-05-09,6277,194,221,8
Delaware,2020-05-10,6447,170,224,3
Delaware,2020-05-11,6565,118,225,1
Delaware,2020-05-12,6741,176,237,12
Delaware,2020-05-13,6952,211,247,10
Delaware,2020-05-14,7223,271,260,13
Delaware,2020-05-15,7373,150,271,11
Delaware,2020-05-16,7547,174,286,15
Delaware,2020-05-17,7670,123,290,4
Delaware,2020-05-18,7869,199,297,7
Delaware,2020-05-19,8037,168,304,7
Delaware,2020-05-20,8194,157,310,6
Delaware,2020-05-21,8386,192,317,7
Delaware,2020-05-22,8529,143,322,5
Delaware,2020-05-23,8690,161,324,2
Delaware,2020-05-24,8809,119,326,2
Delaware,2020-05-25,8965,156,332,6
Delaware,2020-05-26,9066,101,335,3
Delaware,2020-05-27,9096,30,344,9
Delaware,2020-05-28,9171,75,345,1
Delaware,2020-05-29,9236,65,356,11
Delaware,2020-05-30,9422,186,361,5
Delaware,2020-05-31,9498,76,366,5
Delaware,2020-06-01,9605,107,368,2
Delaware,2020-06-02,9685,80,373,5
Delaware,2020-06-03,9712,27,375,2
Delaware,2020-06-04,9746,34,386,11
Delaware,2020-06-05,9773,27,388,2
Delaware,2020-06-06,9845,72,390,2
Delaware,2020-06-07,9942,97,398,8
Delaware,2020-06-08,9972,30,398,0
Delaware,2020-06-09,10020,48,410,12
Delaware,2020-06-10,10056,36,413,3
Delaware,2020-06-11,10106,50,414,1
Delaware,2020-06-12,10173,67,414,0
Delaware,2020-06-13,10229,56,419,5
Delaware,2020-06-14,10264,35,422,3
Delaware,2020-06-15,10340,76,423,1
Delaware,2020-06-16,10403,63,424,1
Delaware,2020-06-17,10444,41,426,2
Delaware,2020-06-18,10499,55,431,5
Delaware,2020-06-19,10611,112,433,2
Delaware,2020-06-20,10681,70,434,1
Delaware,2020-06-21,10775,94,435,1
Delaware,2020-06-22,10820,45,435,0
Delaware,2020-06-23,10847,27,504,69
Delaware,2020-06-24,10889,42,505,1
Delaware,2020-06-25,10980,91,507,2
Delaware,2020-06-26,11017,37,507,0
Delaware,2020-06-27,11091,74,507,0
Delaware,2020-06-28,11226,135,507,0
Delaware,2020-06-29,11376,150,507,0
Delaware,2020-06-30,11474,98,509,2
Delaware,2020-07-01,11510,36,509,0
Delaware,2020-07-02,11731,221,510,1
Delaware,2020-07-03,11923,192,512,2
Delaware,2020-07-04,11996,73,512,0
Delaware,2020-07-05,12128,132,512,0
Delaware,2020-07-06,12293,165,512,0
Delaware,2020-07-07,12414,121,514,2
Delaware,2020-07-08,12462,48,515,1
Delaware,2020-07-09,12531,69,517,2
Delaware,2020-07-10,12652,121,517,0
Delaware,2020-07-11,12743,91,517,0
Delaware,2020-07-12,12804,61,517,0
Delaware,2020-07-13,12879,75,517,0
Delaware,2020-07-14,12969,90,518,1
Delaware,2020-07-15,13050,81,521,3
Delaware,2020-07-16,13114,64,521,0
Delaware,2020-07-17,13337,223,521,0
Delaware,2020-07-18,13429,92,523,2
Delaware,2020-07-19,13519,90,523,0
Delaware,2020-07-20,13624,105,523,0
Delaware,2020-07-21,13746,122,525,2
Delaware,2020-07-22,13792,46,527,2
Delaware,2020-07-23,13924,132,529,2
Delaware,2020-07-24,14202,278,578,49
District of Columbia,2020-03-07,1,0,0,0
District of Columbia,2020-03-08,1,0,0,0
District of Columbia,2020-03-09,4,3,0,0
District of Columbia,2020-03-10,4,0,0,0
District of Columbia,2020-03-11,10,6,0,0
District of Columbia,2020-03-12,10,0,0,0
District of Columbia,2020-03-13,10,0,0,0
District of Columbia,2020-03-14,16,6,0,0
District of Columbia,2020-03-15,17,1,0,0
District of Columbia,2020-03-16,22,5,0,0
District of Columbia,2020-03-17,31,9,0,0
District of Columbia,2020-03-18,36,5,0,0
District of Columbia,2020-03-19,39,3,0,0
District of Columbia,2020-03-20,71,32,0,0
District of Columbia,2020-03-21,77,6,1,1
District of Columbia,2020-03-22,98,21,1,0
District of Columbia,2020-03-23,116,18,2,1
District of Columbia,2020-03-24,137,21,2,0
District of Columbia,2020-03-25,183,46,2,0
District of Columbia,2020-03-26,231,48,3,1
District of Columbia,2020-03-27,267,36,3,0
District of Columbia,2020-03-28,304,37,4,1
District of Columbia,2020-03-29,342,38,5,1
District of Columbia,2020-03-30,401,59,9,4
District of Columbia,2020-03-31,495,94,9,0
District of Columbia,2020-04-01,586,91,11,2
District of Columbia,2020-04-02,653,67,12,1
District of Columbia,2020-04-03,757,104,15,3
District of Columbia,2020-04-04,902,145,21,6
District of Columbia,2020-04-05,998,96,22,1
District of Columbia,2020-04-06,1097,99,24,2
District of Columbia,2020-04-07,1211,114,24,0
District of Columbia,2020-04-08,1440,229,27,3
District of Columbia,2020-04-09,1523,83,32,5
District of Columbia,2020-04-10,1660,137,38,6
District of Columbia,2020-04-11,1778,118,47,9
District of Columbia,2020-04-12,1875,97,50,3
District of Columbia,2020-04-13,1955,80,52,2
District of Columbia,2020-04-14,2058,103,67,15
District of Columbia,2020-04-15,2197,139,72,5
District of Columbia,2020-04-16,2350,153,81,9
District of Columbia,2020-04-17,2476,126,86,5
District of Columbia,2020-04-18,2666,190,91,5
District of Columbia,2020-04-19,2793,127,96,5
District of Columbia,2020-04-20,2927,134,105,9
District of Columbia,2020-04-21,3098,171,112,7
District of Columbia,2020-04-22,3206,108,127,15
District of Columbia,2020-04-23,3361,155,139,12
District of Columbia,2020-04-24,3528,167,153,14
District of Columbia,2020-04-25,3699,171,165,12
District of Columbia,2020-04-26,3841,142,178,13
District of Columbia,2020-04-27,3892,51,185,7
District of Columbia,2020-04-28,3994,102,190,5
District of Columbia,2020-04-29,4106,112,205,15
District of Columbia,2020-04-30,4323,217,224,19
